barrio;inicial;priminc;primcomp;secinc;seccomp;terinc;tercomp;univinc;univcomp;posinc;poscomp;sabeleer;nosabeleer;cobertura;nocobertura;ocupados;desocupados;inactivos;nbi1;nbi2;nbi3;nbi4;nbi5;sinpriv;privpat;privrec;privconv;casa;rancho;casilla;departamento;piezaolocal;uno;dos;tres;cuatro;cinco;seis;siete;ochoomas
Arturo Capdevila;0.00203666;0.042769857;0.17311609;0.266802444;0.238289206;0.036659878;0.091649695;0.093686354;0.042769857;0.00814664;0.00407332;0.981778023;0.016013252;0.773847803;0.226152197;0.602142857;0.067857143;0.33;0.009646302;0;0.002143623;0;0;0.962486602;0.008038585;0.029474812;0;0.989858012;0;0;0.010141988;0;0.060851927;0.152129817;0.198782961;0.279918864;0.194726166;0.077079108;0.030425963;0.006085193
Ate;0.002898551;0.052173913;0.162318841;0.194202899;0.310144928;0.028985507;0.063768116;0.084057971;0.095652174;0.005797101;0;0.983240223;0.006517691;0.816530427;0.183469573;0.537953795;0.02640264;0.435643564;0.021798365;0;0.003633061;0;0;0.962761126;0.012715713;0.021798365;0.002724796;0.954154728;0;0;0.045845272;0;0.140401146;0.275071633;0.232091691;0.169054441;0.097421203;0.031518625;0.031518625;0.022922636
Avenida;0.002941176;0.029411765;0.108823529;0.111764706;0.220588235;0.032352941;0.132352941;0.164705882;0.167647059;0.005882353;0.023529412;0.989563567;0.008538899;0.891143911;0.108856089;0.609589041;0.029680365;0.360730594;0.003690037;0;0;0;0;0.961254613;0.011070111;0.026752768;0.000922509;0.838235294;0;0;0.161764706;0;0.129411765;0.247058824;0.220588235;0.217647059;0.126470588;0.032352941;0.020588235;0.005882353
Ayacuho;0.035087719;0.036491228;0.14245614;0.163508772;0.212631579;0.042105263;0.082807018;0.121403509;0.150175439;0.004912281;0.008421053;0.973171291;0.009860124;0.875477635;0.124522365;0.567398969;0.021155411;0.41144562;0.006743088;0.001123848;0.002022927;0;0;0.966059789;0.014160486;0.015733873;0.001573387;0.913194444;0;0;0.084722222;0.002083333;0.131944444;0.269444444;0.227777778;0.206944444;0.111111111;0.036111111;0.011805556;0.004861111
Bajada de Piedra;0.024767802;0.229102167;0.328173375;0.222910217;0.157894737;0.015479876;0.009287926;0.009287926;0.003095975;0;0;0.979750779;0.042834891;0.416487455;0.583512545;0.552160169;0.063224447;0.384615385;0.109677419;0.007168459;0.005017921;0;0.010752688;0.795698925;0.124731183;0.062365591;0.017204301;0.991044776;0;0.005970149;0.002985075;0;0.074626866;0.131343284;0.194029851;0.232835821;0.134328358;0.101492537;0.080597015;0.050746269
Bajada San Roque;0.007751938;0.100775194;0.263565891;0.162790698;0.224806202;0.031007752;0.015503876;0.100775194;0.085271318;0;0.007751938;0.972292191;0.01511335;0.71393643;0.28606357;0.513196481;0.061583578;0.425219941;0.058679707;0.004889976;0;0;0;0.914425428;0.056234719;0.029339853;0;0.854961832;0;0;0.13740458;0.007633588;0.175572519;0.244274809;0.198473282;0.190839695;0.106870229;0.053435115;0.015267176;0.015267176
Bajo Galan;0.003067485;0.082822086;0.202453988;0.171779141;0.220858896;0.039877301;0.104294479;0.113496933;0.058282209;0.003067485;0;0.966351209;0.01997897;0.641775984;0.358224016;0.636713736;0.050064185;0.31322208;0.047426842;0.014127144;0.035317861;0;0;0.855701312;0.103935419;0.013118063;0.009081736;0.657575758;0.006060606;0;0.321212121;0.015151515;0.227272727;0.254545455;0.215151515;0.133333333;0.066666667;0.054545455;0.033333333;0.015151515
Bajo General Paz;0.142857143;0.071428571;0.164021164;0.142857143;0.121693122;0.034391534;0.087301587;0.116402116;0.095238095;0.007936508;0.015873016;0.979409132;0.016114593;0.74173913;0.25826087;0.606157113;0.031847134;0.361995754;0.029565217;0.017391304;0.006086957;0;0;0.890434783;0.080869565;0.01826087;0.010434783;0.749367089;0;0.010126582;0.240506329;0;0.210126582;0.258227848;0.212658228;0.15443038;0.106329114;0.030379747;0.025316456;0.002531646
Barrancas del Sur;0;0;0.041666667;0.083333333;0.083333333;0.041666667;0;0.125;0.458333333;0;0.166666667;0.978947368;0.010526316;1;0;0.648648649;0.013513514;0.337837838;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0.041666667;0;0.166666667;0.625;0.083333333;0.083333333;0;0
Bella Vista;0.032307692;0.12;0.206923077;0.204615385;0.189230769;0.030769231;0.051538462;0.09;0.06;0.005384615;0.009230769;0.97365181;0.025363211;0.618198874;0.381801126;0.593959732;0.051250763;0.354789506;0.110459662;0.034709193;0.007739212;0;0.003517824;0.88250469;0.06988743;0.039165103;0.008442777;0.777016743;0.002283105;0;0.176560122;0.04414003;0.181887367;0.216894977;0.210045662;0.178082192;0.113394216;0.04718417;0.02739726;0.025114155
Bella Vista Oeste;0.029166667;0.11875;0.272916667;0.202083333;0.158333333;0.033333333;0.05;0.085416667;0.045833333;0;0.004166667;0.981718464;0.02559415;0.63583815;0.36416185;0.557206538;0.057206538;0.385586924;0.138728324;0.013294798;0.017919075;0;0.000578035;0.869942197;0.078612717;0.025433526;0.026011561;0.91002045;0.00408998;0.006134969;0.071574642;0.008179959;0.155419223;0.206543967;0.212678937;0.165644172;0.102249489;0.069529652;0.036809816;0.051124744
Betania;0.092664093;0.187258687;0.376447876;0.21042471;0.102316602;0.005791506;0.013513514;0.005791506;0.005791506;0;0;0.966093823;0.057129587;0.477465986;0.522534014;0.564149785;0.090239411;0.345610804;0.204506803;0.00212585;0.009353741;0;0.039965986;0.790816327;0.12457483;0.067602041;0.017006803;0.972826087;0.001811594;0;0.02173913;0.003623188;0.101449275;0.126811594;0.164855072;0.208333333;0.144927536;0.106884058;0.083333333;0.063405797
BH_Camino a 60 Cuadras;0.065789474;0.157894737;0.368421053;0.25;0.131578947;0.013157895;0.013157895;0;0;0;0;0.848360656;0.069672131;0.416;0.584;0.58988764;0.056179775;0.353932584;0.168;0.112;0.084;0;0.036;0.516;0.46;0.004;0.02;0.886075949;0.012658228;0.101265823;0;0;0.17721519;0.151898734;0.303797468;0.17721519;0.088607595;0.088607595;0.012658228;0
Bialet Masse;0.122203098;0.077452668;0.204819277;0.177280551;0.215146299;0.039586919;0.030981067;0.091222031;0.034423408;0.005163511;0.00172117;0.982142857;0.021329365;0.693800284;0.306199716;0.585276074;0.039263804;0.375460123;0.105537151;0.007572172;0.007572172;0;0.002839565;0.858968292;0.095125414;0.042593469;0.003312825;0.888888889;0;0.003367003;0.102693603;0.005050505;0.121212121;0.213804714;0.181818182;0.203703704;0.144781145;0.069023569;0.043771044;0.021885522
Boedo;0.033402923;0.240083507;0.356993737;0.277661795;0.06263048;0.010438413;0.010438413;0.008350731;0;0;0;0.969782814;0.05476865;0.27981059;0.72018941;0.522824536;0.064194009;0.412981455;0.39087387;0.004735256;0.007318123;0;0.026689625;0.854928971;0.056823074;0.076194576;0.012053379;0.98757764;0.002070393;0.002070393;0.00621118;0.002070393;0.076604555;0.093167702;0.142857143;0.200828157;0.151138716;0.118012422;0.097308489;0.120082816
Brigadier San Martin;0.007692308;0.023076923;0.107692308;0.253846154;0.230769231;0.053846154;0.084615385;0.1;0.138461538;0;0;0.971631206;0.014184397;0.792626728;0.207373272;0.617886179;0.048780488;0.333333333;0;0;0;0;0;0.910138249;0.064516129;0.020737327;0.004608295;0.977099237;0;0;0.022900763;0;0.091603053;0.236641221;0.267175573;0.198473282;0.129770992;0.030534351;0.045801527;0
Cabaña del Pilar;0;0.046666667;0.166666667;0.126666667;0.226666667;0.066666667;0.086666667;0.14;0.126666667;0;0.013333333;0.970021413;0.004282655;0.819148936;0.180851064;0.492574257;0.042079208;0.465346535;0.017021277;0;0;0;0;0.965957447;0.027659574;0.006382979;0;0.900662252;0;0;0.099337748;0;0.119205298;0.304635762;0.198675497;0.218543046;0.079470199;0.046357616;0.026490066;0.006622517
Cabo Farina;0.019877676;0.108562691;0.281345566;0.22324159;0.221712538;0.029051988;0.036697248;0.048929664;0.029051988;0.001529052;0;0.949634094;0.031424882;0.686363636;0.313636364;0.580186097;0.05090312;0.368910783;0.105785124;0.01322314;0.014049587;0;0.001652893;0.893801653;0.066115702;0.024380165;0.015702479;0.861516035;0.008746356;0.011661808;0.118075802;0;0.109329446;0.205539359;0.205539359;0.225947522;0.128279883;0.072886297;0.026239067;0.026239067
Caceres;0.017361111;0.107638889;0.302083333;0.239583333;0.15625;0.03125;0.045138889;0.045138889;0.045138889;0.006944444;0.003472222;0.958413926;0.02417795;0.565298507;0.434701493;0.543990087;0.058240397;0.397769517;0.106343284;0.01119403;0.005597015;0;0;0.912313433;0.052238806;0.021455224;0.013992537;0.948979592;0.003401361;0.003401361;0.030612245;0.013605442;0.156462585;0.18707483;0.19047619;0.156462585;0.132653061;0.071428571;0.085034014;0.020408163
California;0.017964072;0.119760479;0.167664671;0.143712575;0.251497006;0.05988024;0.101796407;0.077844311;0.053892216;0;0.005988024;0.94795539;0.020446097;0.769090909;0.230909091;0.614849188;0.006960557;0.378190255;0.063636364;0;0.007272727;0;0;0.892727273;0.085454545;0.014545455;0.007272727;0.945054945;0;0;0.054945055;0;0.192307692;0.236263736;0.208791209;0.192307692;0.093406593;0.043956044;0.032967033;0
Camino a San Carlos;0.040712468;0.201017812;0.31043257;0.165394402;0.089058524;0.017811705;0.025445293;0.053435115;0.061068702;0.007633588;0.027989822;0.982590529;0.034818942;0.591321244;0.408678756;0.6;0.016513761;0.383486239;0.122409326;0.020725389;0.023316062;0;0.012953368;0.720854922;0.209196891;0.05246114;0.017487047;0.962311558;0.005025126;0.007537688;0.010050251;0.015075377;0.118090452;0.125628141;0.155778894;0.24120603;0.201005025;0.077889447;0.057788945;0.022613065
Camino a Villa Posse;0.023255814;0.139534884;0.302325581;0.209302326;0.209302326;0.023255814;0.046511628;0.046511628;0;0;0;0.920212766;0.042553191;0.715736041;0.284263959;0.54676259;0.100719424;0.352517986;0.07106599;0;0;0;0;0.802030457;0.152284264;0.030456853;0.015228426;1;0;0;0;0;0.068181818;0.090909091;0.136363636;0.227272727;0.227272727;0.136363636;0.068181818;0.045454545
Carbo;0.028571429;0.168571429;0.394285714;0.185714286;0.165714286;0.005714286;0.017142857;0.02;0.008571429;0.002857143;0.002857143;0.951923077;0.043269231;0.583710407;0.416289593;0.480986639;0.063720452;0.455292909;0.107088989;0.009049774;0.009803922;0;0.010558069;0.846907994;0.094268477;0.046757164;0.012066365;0.938547486;0;0;0.053072626;0.008379888;0.106145251;0.201117318;0.184357542;0.195530726;0.136871508;0.083798883;0.078212291;0.01396648
Carola Lorenzini;0.007352941;0.073529412;0.183823529;0.110294118;0.191176471;0.073529412;0.058823529;0.169117647;0.110294118;0.007352941;0.014705882;0.975961538;0.019230769;0.797169811;0.202830189;0.595307918;0.061583578;0.343108504;0.049528302;0;0.004716981;0;0;0.945754717;0.035377358;0.018867925;0;0.941176471;0;0;0.058823529;0;0.161764706;0.227941176;0.25;0.191176471;0.088235294;0.036764706;0.029411765;0.014705882
Carrara;0.083333333;0.15;0.35;0.25;0.1;0.033333333;0;0.033333333;0;0;0;0.976303318;0.028436019;0.504385965;0.495614035;0.575;0.04375;0.38125;0.324561404;0.013157895;0;0;0.01754386;0.631578947;0.293859649;0.048245614;0.026315789;0.90625;0;0;0.0625;0.03125;0.09375;0.265625;0.109375;0.28125;0.09375;0.078125;0.078125;0
Caseros;0.04379562;0.031021898;0.080291971;0.098540146;0.169708029;0.04379562;0.105839416;0.200729927;0.178832117;0.018248175;0.02919708;1.000768049;0.015360983;0.859649123;0.140350877;0.578098472;0.034804754;0.387096774;0;0.001461988;0;0;0;0.937134503;0.014619883;0.046052632;0.002192982;0.606170599;0;0;0.390199637;0.003629764;0.255898367;0.346642468;0.197822142;0.123411978;0.034482759;0.025408348;0.010889292;0.005444646
Centro;0.025117739;0.012831889;0.047573544;0.058903829;0.146338134;0.057538735;0.07999454;0.344345096;0.180465497;0.020817692;0.026073306;1.149150765;0.009279058;0.835357397;0.164642603;0.60507981;0.039444096;0.355476094;0.013396029;0.040458712;0.004194716;0;0.000372112;0.797469639;0.041033795;0.116031257;0.008457089;0.050626938;0.000202238;0.000404476;0.901914521;0.046851827;0.433059188;0.348658487;0.129904274;0.057705272;0.021167588;0.005595254;0.003370635;0.000539302
Centro América;0.006313131;0.085227273;0.243055556;0.239267677;0.210227273;0.034722222;0.056186869;0.068813131;0.050505051;0.001262626;0.004419192;0.964809384;0.015945748;0.726211849;0.273788151;0.573297249;0.041723049;0.384979702;0.046858169;0.001436266;0.000718133;0.001615799;0;0.951526032;0.028007181;0.019030521;0.001436266;0.905118602;0.00062422;0;0.093008739;0.001248439;0.105493134;0.212234707;0.20536829;0.232833958;0.139200999;0.066167291;0.020599251;0.018102372
Cerro Chico;0.003436426;0.019473081;0.04696449;0.057273769;0.154639175;0.048109966;0.092783505;0.148911798;0.348224513;0.012600229;0.067583047;0.982253405;0.009492365;0.899598394;0.100401606;0.635446686;0.029779059;0.334774256;0;0.000803213;0;0;0;0.96064257;0.012449799;0.026104418;0.000803213;0.750569476;0.001138952;0;0.246013667;0.002277904;0.219817768;0.246013667;0.203872437;0.19476082;0.096810934;0.0261959;0.009111617;0.003416856
Cerro de las Rosas;0.004940711;0.007905138;0.032114625;0.054841897;0.153162055;0.029150198;0.096343874;0.145256917;0.37944664;0.016304348;0.080533597;1.012279851;0.007270965;0.926934985;0.073065015;0.578227668;0.022731309;0.399041023;0.003405573;0.001702786;0.000309598;0;0;0.943343653;0.014705882;0.012693498;0.002321981;0.945588235;0;0.001470588;0.050980392;0.001960784;0.141666667;0.287745098;0.203921569;0.187254902;0.110294118;0.041666667;0.02254902;0.004901961
Cerro Norte;0.016925247;0.106488011;0.245416079;0.231311707;0.200282087;0.019746121;0.053596615;0.076163611;0.041607898;0.003526093;0.00493653;0.96506967;0.020996373;0.593061674;0.406938326;0.63216988;0.061020259;0.306809861;0.11582232;0.011563877;0.015602056;0;0.002753304;0.862885463;0.098751836;0.029735683;0.006975037;0.908149171;0.001381215;0.002071823;0.082872928;0.005524862;0.092541436;0.171270718;0.200276243;0.232044199;0.157458564;0.087016575;0.033839779;0.025552486
Cerveceros;0.165749656;0.059834938;0.179504814;0.194635488;0.216643741;0.026822558;0.048143054;0.061210454;0.041265475;0.002751032;0.00343879;0.982826402;0.020897993;0.765668112;0.234331888;0.602086438;0.051415797;0.346497765;0.038234135;0.000985416;0.002956248;0;0.001379582;0.756405203;0.196097753;0.024635396;0.022861648;0.722715736;0.010152284;0.003172589;0.263959391;0;0.213832487;0.164340102;0.211928934;0.182106599;0.123096447;0.059010152;0.03680203;0.008883249
Chateau Carreras;0.01627907;0.020930233;0.095348837;0.123255814;0.23255814;0.058139535;0.144186047;0.130232558;0.158139535;0.009302326;0.011627907;0.999261448;0.011078287;0.882729211;0.117270789;0.522175732;0.030125523;0.447698745;0.005685856;0.005685856;0;0;0;0.936034115;0.026297086;0.036247335;0.001421464;0.970319635;0.002283105;0;0.020547945;0.006849315;0.125570776;0.257990868;0.216894977;0.214611872;0.102739726;0.052511416;0.01826484;0.011415525
Ciudad Ampliación Ferreyra;0;0;0.375;0.5;0.125;0;0;0;0;0;0;0.85483871;0.064516129;0.387096774;0.612903226;0.636363636;0.090909091;0.272727273;0.177419355;0.016129032;0;0;0;0.161290323;0.838709677;0;0;0.941176471;0;0.058823529;0;0;0.235294118;0.117647059;0.058823529;0.235294118;0.117647059;0.176470588;0.058823529;0
Ciudad Ampliaclión Cabildo;0.040685225;0.177730193;0.370449679;0.259100642;0.107066381;0.014989293;0.014989293;0.014989293;0;0;0;1.004048583;0.068825911;0.289563939;0.710436061;0.54248927;0.09527897;0.36223176;0.17589417;0.018618324;0.00832925;0;0.039686428;0.824595786;0.022537972;0.117099461;0.035766781;0.973880597;0;0.024253731;0;0.001865672;0.177238806;0.09141791;0.175373134;0.194029851;0.171641791;0.09141791;0.083955224;0.014925373
Ciudad de Juan Pablo II;0.108033241;0.249307479;0.293628809;0.249307479;0.085872576;0.002770083;0.002770083;0.005540166;0.002770083;0;0;0.957020057;0.058739255;0.314359638;0.685640362;0.58490566;0.05870021;0.35639413;0.179172057;0;0.005821475;0.004527814;0.018111255;0.842173351;0.06080207;0.080206986;0.016817594;1;0;0;0;0;0.076115486;0.120734908;0.220472441;0.262467192;0.120734908;0.081364829;0.06824147;0.049868766
Ciudad de los Cuartetos;0.030487805;0.229674797;0.333333333;0.282520325;0.089430894;0.010162602;0.010162602;0.010162602;0.00203252;0.00203252;0;0.939407745;0.051025057;0.258717176;0.741282824;0.604748603;0.05726257;0.337988827;0.194575979;0;0.009040034;0.00602669;0.022384847;0.91476539;0.030133448;0.052948773;0.002152389;1;0;0;0;0;0.060240964;0.102409639;0.138554217;0.208835341;0.166666667;0.15060241;0.096385542;0.076305221
Ciudad de mis Sueños;0.037516171;0.208279431;0.333764554;0.307891332;0.081500647;0.007761966;0.006468305;0.012936611;0.003880983;0;0;1.049822064;0.074733096;0.258123403;0.741876597;0.549261084;0.076970443;0.373768473;0.1460387;0.005841548;0.002920774;0.002555677;0.020810515;0.772544724;0.048192771;0.121577218;0.057685287;0.973600845;0.009503696;0.002111932;0;0.014783527;0.469904963;0.081309398;0.104540655;0.114044351;0.080253432;0.06124604;0.042238648;0.046462513
Ciudad Evita;0.300347222;0.241319444;0.234375;0.161458333;0.055555556;0;0.003472222;0.001736111;0.001736111;0;0;0.957060281;0.061932287;0.209858103;0.790141897;0.552380952;0.048253968;0.399365079;0.2356236;0.002240478;0.004480956;0;0.026512323;0.789395071;0.115011202;0.084391337;0.01120239;0.991708126;0;0;0.004975124;0.00331675;0.064676617;0.144278607;0.174129353;0.175787728;0.142620232;0.131011609;0.081260365;0.086235489
Ciudad mi Esperanza;0.160714286;0.264880952;0.306547619;0.217261905;0.035714286;0.00297619;0;0.011904762;0;0;0;0.975953566;0.091210614;0.240638003;0.759361997;0.526923077;0.069230769;0.403846154;0.109570042;0;0.002080444;0;0.04368932;0.819694868;0.016643551;0.145631068;0.018030513;1;0;0;0;0;0.138666667;0.141333333;0.168;0.194666667;0.146666667;0.08;0.117333333;0.013333333
Ciudad Obispo Angelelli;0.08356546;0.256267409;0.353760446;0.239554318;0.058495822;0.002785515;0.005571031;0;0;0;0;0.92535306;0.083389375;0.227382388;0.772617612;0.558386412;0.059447983;0.382165605;0.193606755;0;0.010856454;0;0.049457177;0.82509047;0.071773221;0.092279855;0.010856454;0.994832041;0.002583979;0;0.002583979;0;0.105943152;0.087855297;0.186046512;0.196382429;0.167958656;0.108527132;0.082687339;0.064599483
Ciudad Parque Las Rosas;0.061290323;0.232258065;0.403225806;0.225806452;0.067741935;0.003225806;0.003225806;0.003225806;0;0;0;1.021872266;0.078740157;0.246504783;0.753495217;0.524374177;0.035573123;0.440052701;0.178072112;0.00147167;0.008830022;0;0.04415011;0.631346578;0.209713024;0.111846946;0.047093451;0.993975904;0;0.003012048;0;0.003012048;0.108433735;0.114457831;0.171686747;0.171686747;0.189759036;0.102409639;0.141566265;0
Ciudad Villa retiro;0.036630037;0.249084249;0.421245421;0.238095238;0.051282051;0;0.003663004;0;0;0;0;0.974891775;0.062337662;0.242681048;0.757318952;0.544097693;0.097693351;0.358208955;0.328967643;0.002311248;0;0.005392912;0.036979969;0.88751926;0.002311248;0.109399076;0.000770416;0.996363636;0;0.003636364;0;0;0.043636364;0.094545455;0.174545455;0.218181818;0.170909091;0.094545455;0.098181818;0.105454545
Ciudadela;0.002188184;0.094091904;0.207877462;0.218818381;0.212253829;0.048140044;0.043763676;0.113785558;0.041575492;0.006564551;0.010940919;0.978386167;0.010806916;0.753633218;0.246366782;0.622280244;0.046127067;0.331592689;0.057439446;0.002768166;0.004844291;0;0.002076125;0.899653979;0.060899654;0.026297578;0.013148789;0.801282051;0;0;0.192307692;0.006410256;0.173076923;0.241452991;0.226495726;0.192307692;0.087606838;0.049145299;0.017094017;0.012820513
